,baseDate,cctvCnt,cctvIns,manageNm,newAddr,oldAddr,pacNm,pacType,posx,posy,precinct,roadWidth,seq
81,2018-08-14,6.0,Y,전라북도 전주시,전라북도 전주시 완산구 성지산로 38 전주삼천초등학교,전라북도 전주시 완산구 삼천동1가 585-1,삼천초등학교,초등학교,127.1234816,35.8008292,전주완산경찰서,,165
82,2018-08-14,6.0,Y,전라북도 전주시,전라북도 전주시 완산구 중동로 32 전주만성초등학교,전라북도 전주시 완산구 중동 307,만성초등학교,초등학교,127.0653858,35.8366537,전주완산경찰서,,164
83,2018-08-14,11.0,Y,전라북도 전주시,전라북도 전주시 완산구 문학로 30 전주문학초등학교,전라북도 전주시 완산구 효자동3가 1614,문학초등학교,초등학교,127.1025736,35.8281562,전주완산경찰서,,163
84,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 완산구 효자로 39 전주선화학교,전라북도 전주시 완산구 효자동3가 1130,전주선화학교,특수학교,127.0902331,35.8205235,전주완산경찰서,,162
85,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 완산구 효자로 28-20 전주은화학교,전라북도 전주시 완산구 효자동3가 1059-7,전주은화학교,특수학교,127.0866701,35.8190229,전주완산경찰서,,161
86,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 완산구 천잠로 275 동암재활원,전라북도 전주시 완산구 효자동3가 1215-5,동암재활원,특수학교,127.0928581,35.8104832,전주완산경찰서,,160
87,2018-08-14,2.0,Y,전라북도 전주시,전라북도 전주시 덕진구 안덕원1길 39 가나유치원,전라북도 전주시 덕진구 우아동3가 435-1,가나유치원,유치원,127.1656754,35.840039,전주덕진경찰서,,159
88,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 덕진구 용신길 19 그린유치원,전라북도 전주시 덕진구 용정동?983,그린유치원,유치원,127.0612828,35.8757552,전주덕진경찰서,,158
89,2018-08-14,12.0,Y,전라북도 전주시,전라북도 전주시 덕진구 명주3길 16 금평초등학교,전라북도 전주시 덕진구 인후동2가 1536,금평초등학교병설유치원,유치원,127.1469139,35.8439083,전주덕진경찰서,,157
90,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 덕진구 견훤로 240 기린초등학교병설유치원,전라북도 전주시 덕진구 인후동1가 431-3,기린초등학교병설유치원,유치원,127.1586335,35.8347475,전주덕진경찰서,,156
91,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 덕진구 가재미4길 5 꿈을담는유치원,전라북도 전주시 덕진구 인후동1가 874-3,꿈을담는유치원,유치원,127.1624681,35.8296483,전주덕진경찰서,,155
92,2018-08-14,,N,전라북도 전주시,전라북도 전주시 덕진구 신방죽2길 13 다다예술유치원,전라북도 전주시 덕진구 인후동1가 575-8,다다예술유치원,유치원,127.1526375,35.8379237,전주덕진경찰서,,154
93,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 완산구 거마평로 125 상산타운 다솔유치원,전라북도 전주시 완산구 효자동1가 652,다솔유치원,유치원,127.1149146,35.8034342,전주완산경찰서,,153
94,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 완산구 하거마3길 25 다솜유치원,전라북도 전주시 완산구 삼천동1가 672,다솜유치원,유치원,127.118175,35.7942167,전주완산경찰서,,152
95,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 완산구 고덕산1길 20 전주대성초등학교병설유치원,전라북도 전주시 완산구 대성동 45,대성초등학교병설유치원,유치원,127.1780059,35.7974966,전주완산경찰서,,151
96,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 완산구  맏내로 57 전주대정초등학교병설유치원,전라북도 전주시 완산구 평화동2가 459,대정초등학교병설유치원,유치원,127.1246942,35.7863366,전주완산경찰서,,150
97,2018-08-14,,N,전라북도 전주시,전라북도 전주시 덕진구  가리내로 384 덕일성유치원,전라북도 전주시 덕진구 덕진동2가 616-1,덕일성유치원,유치원,127.1107554,35.8484789,전주덕진경찰서,,149
98,2018-08-14,6.0,Y,전라북도 전주시,전라북도 전주시 덕진구 하가로 71 전주덕일초등학교병설유치원,전라북도 전주시 덕진구 덕진동2가 99-1,덕일초등학교병설유치원,유치원,127.1121699,35.8488237,전주덕진경찰서,,148
99,2018-08-14,8.0,Y,전라북도 전주시,전라북도 전주시 덕진구 들사평로 61 전주덕진초등학교병설유치원,전라북도 전주시 덕진구 덕진동1가 1272-2,덕진초등학교병설유치원,유치원,127.124691,35.841492,전주덕진경찰서,,147
100,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 덕진구 권삼득로 88 동부유치원,전라북도 전주시 덕진구 진북1동 322-202,동부유치원,유치원,127.145675,35.8291167,전주덕진경찰서,,146
101,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 덕진구 쪽구름로 70 동산유치원,전라북도 전주시 덕진구 동산동 691-2,동산유치원,유치원,127.0772336,35.8723463,전주덕진경찰서,,145
102,2018-08-14,10.0,Y,전라북도 전주시,전라북도 전주시 덕진구 우아9길 1 전주동신초등학교병설유치원,전라북도 전주시 덕진구 우아동3가 743-149,동신초등학교병설유치원,유치원,127.155925,35.8516404,전주덕진경찰서,,144
103,2018-08-14,6.0,Y,전라북도 전주시,전라북도 전주시 덕진구 안골3길 20 동파유치원,전라북도 전주시 덕진구 인후동1가 760-1,동파유치원,유치원,127.1572137,35.8405305,전주덕진경찰서,,143
104,2018-08-14,,N,전라북도 전주시,전라북도 전주시 완산구 고사평8길 12 혜화유치원,전라북도 전주시 완산구 서신동 929-1,혜화유치원,유치원,127.1112807,35.8364198,전주완산경찰서,,142
105,2018-08-14,,N,전라북도 전주시,전라북도 전주시 완산구 삼산길 26 호남유치원,전라북도 전주시 완산구 삼천동3가 444,호남유치원,유치원,127.0804096,35.7996178,전주완산경찰서,,141
106,2018-08-14,2.0,Y,전라북도 전주시,전라북도 전주시 완산구 한절길 22 호반유치원,전라북도 전주시 완산구 효자동2가 753-11,호반유치원,유치원,127.0955408,35.8023758,전주완산경찰서,,140
107,2018-08-14,,N,전라북도 전주시,전라북도 전주시 완산구 마전들로 30 홍산초교병설유치원,전라북도 전주시 완산구 효자동3가 1685,홍산초등학교병설유치원,유치원,127.0986877,35.8203704,전주완산경찰서,,139
108,2018-08-14,2.0,Y,전라북도 전주시,전라북도 전주시 완산구 따박골7길 20 전주화산초등학교,전라북도 전주시 완산구 중화산동 2가 46-25,화산초등학교병설유치원,유치원,127.1291625,35.8094667,전주완산경찰서,,138
109,2018-08-14,,N,전라북도 전주시,전라북도 전주시 완산구 중화산로 55-30 활짝필유치원,전라북도 전주시 완산구 중화산동 2가 401-3,활짝핀유치원,유치원,127.1168656,35.8163861,전주완산경찰서,,137
110,2018-08-14,2.0,Y,전라북도 전주시,전라북도 전주시 완산구 거마평로 105 전주효문초등학교병설유치원,전라북도 전주시 완산구 효자동1가 651-1,효문초등학교병설유치원,유치원,127.116025,35.8019833,전주완산경찰서,,136
111,2018-08-14,2.0,Y,전라북도 전주시,전라북도 전주시 완산구 화산천변6길 17 아트빌어린이집,전라북도 전주시 완산구 중화산2가 818-10,효원유치원,유치원,127.1144121,35.8212371,전주완산경찰서,,135
112,2018-08-14,2.0,Y,전라북도 전주시,전라북도 전주시 완산구 송정로 47 전주효자초등학교,전라북도 전주시 완산구 효자동2가 567,효자초등학교병설유치원,유치원,127.1231639,35.8031333,전주완산경찰서,,134
113,2018-08-14,,N,전라북도 전주시,전라북도 전주시 완산구 서곡로 20-1 동트는어린이집,전라북도 전주시 완산구 효자동3가 1483-2,동트는어린이집,어린이집,127.0982695,35.8315555,전주완산경찰서,,133
114,2018-08-14,4.0,Y,전라북도 전주시,전라북도 전주시 덕진구 틀못3길 7 온빛초등학교,전라북도 전주시 덕진구 장동 1066,온빛초등학교,초등학교,127.0567035,35.8424462,전주덕진경찰서,,132
115,2018-08-14,2.0,Y,전라북도 전주시,전라북도 전주시 완산구 마전들로 30 홍산초교등학교,전라북도 전주시 완산구 효자동3가 1685,홍산초등학교,초등학교,127.0986877,35.8203704,전주완산경찰서,,131
116,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 덕진구 쪽구름로 106 동산원광유치원,전라북도 전주시 덕진구 반월동 242-1,동산원광유치원,유치원,127.0738434,35.874129,전주덕진경찰서,,130
117,2018-08-14,1.0,Y,전라북도 전주시,전라북도 전주시 덕진구 무삼지1길 14-1 아이들세상유치원,전라북도 전주시 덕진구 인후동1가 905-7,아이들세상유치원,유치원,127.162011,35.8251692,전주덕진경찰서,,129
118,2018-08-14,1.0,Y,전라북도 전주시,전라북도 전주시 덕진구 심방죽로 24 전주온샘유치원,전라북도 전주시 덕진구 인후동1가 575-1,전주온샘,유치원,127.1526047,35.8394088,전주완산경찰서,,128
119,2018-08-14,2.0,Y,전라북도 전주시,전라북도 전주시 완산구 장승배기로 376 전주남초병설유치원,전라북도 전주시 완산구 서서학동277,전주남초병설유치원,유치원,127.1507875,35.8034667,전주완산경찰서,,127
120,2018-08-14,2.0,Y,전라북도 전주시,전라북도 전주시 완산구 거마남로 65 전주삼천남초병설유치원,전라북도 전주시 완산구 삼천동1가 635,전주삼천남초병설유치원,유치원,127.1235105,35.795941,전주완산경찰서,,126
121,2018-08-14,6.0,Y,전라북도 전주시,전라북도 전주시 완산구 경기전길 99 전주중앙초등학교,전라북도 전주시 완산구 풍남동3가 67-3,중앙초등학교,초등학교,127.1514063,35.8151016,전주완산경찰서,,125
122,2018-08-14,5.0,Y,전라북도 전주시,전라북도 전주시 완산구 대동로 33 전주초등학교,전라북도 전주시 완산구 태평동 1가 64,전주초등학교,초등학교,127.1398567,35.8225941,전주완산경찰서,,124
123,2018-08-14,7.0,Y,전라북도 전주시,전라북도 전주시 완산구 전룡로 119 전주서신초등학교,전라북도 전주시 완산구 서신동 31,서신초등학교,초등학교,127.1248128,35.8296352,전주완산경찰서,,123
124,2018-08-14,6.0,Y,전라북도 전주시,전라북도 전주시 완산구 따박골7길 20 전주화산초등학교,전라북도 전주시 완산구 중화산동 2가 46-25,화산초등학교,초등학교,127.1294172,35.809509,전주완산경찰서,,122
125,2018-08-14,2.0,Y,전라북도 전주시,전라북도 전주시 완산구 꽃밭정로 65 전주평화초등학교,전라북도 전주시 완산구 평화동1가 389,평화초등학교,초등학교,127.139367,35.799375,전주완산경찰서,,121
126,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 완산구 거마평로 105 효문초등학교,전라북도 전주시 완산구 효자동1가 651-1,효문초등학교,초등학교,127.116114,35.8020186,전주완산경찰서,,120
127,2018-08-14,7.0,Y,전라북도 전주시,전라북도 전주시 완산구 매곡로 22 전주완산초등학교,전라북도 전주시 완산구 동완산동2가167,완산초등학교,초등학교,127.14395,35.810075,전주완산경찰서,,119
128,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 완산구 고덕산1길 20 전주대성초등학교,전라북도 전주시 완산구 대성동 45,대성초등학교,초등학교,127.177838,35.7975438,전주완산경찰서,,118
129,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 완산구 구이로 1979 전주문정초등학교,전라북도 전주시 완산구 평화동3가 226,문정초등학교,초등학교,127.127392,35.7751606,전주완산경찰서,,117
130,2018-08-14,2.0,Y,전라북도 전주시,전라북도 전주시 완산구 쑥고개로 375-28 우전중학교,전라북도 전주시 완산구 효자동2가 189,우전초등학교,초등학교,127.1067223,35.8054049,전주완산경찰서,,116
131,2018-08-14,5.0,Y,전라북도 전주시,전라북도 전주시 완산구 소태정로 21 전주우림초등학교,전라북도 전주시 완산구 효자동2가 1157-6,우림초등학교,초등학교,127.0982719,35.806415,전주완산경찰서,,115
132,2018-08-14,,N,전라북도 전주시,전라북도 전주시 완산구 중앙반길 31-9 상아유치원,전라북도 전주시 완산구 삼천동3가 257,상아유치원,유치원,127.0857875,35.7940833,전주완산경찰서,,114
133,2018-08-14,,N,전라북도 전주시,전라북도 전주시 완산구 원서곡길 39 상원리나유치원,전라북도 전주시 완산구 효자동3가 745-4,상원리나유치원,유치원,127.0952806,35.8333622,전주완산경찰서,,113
134,2018-08-14,2.0,Y,전라북도 전주시,전라북도 전주시 덕진구 초포다리로 50 새봄유치원,전라북도 전주시 덕진구 호성동1가 686-1,새봄유치원,유치원,127.1595755,35.8604037,전주덕진경찰서,,112
135,2018-08-14,2.0,Y,전라북도 전주시,전라북도 전주시 완산구 양지3길 34-8 새싹유치원,전라북도 전주시 완산구 평화동2가 716-19,새싹유치원,유치원,127.120013,35.788308,전주완산경찰서,,111
136,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 완산구 서곡로 34 청솔아파트 103동,전라북도 전주시 완산구 효자동3가 1483-1,서곡유치원,유치원,127.0995582,35.831921,전주완산경찰서,,110
137,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 완산구 감나무3길 12-1 서광유치원,전라북도 전주시 완산구 서신동 197,서광유치원,유치원,127.1212174,35.8307143,전주완산경찰서,,109
138,2018-08-14,,N,전라북도 전주시,전라북도 전주시 완산구 난전들로 156-14 서린자연어린이집,전라북도 전주시 완산구 평화동3가 246-13,서린자연유치원,유치원,127.118512,35.7819808,전주완산경찰서,,108
139,2018-08-14,7.0,Y,전라북도 전주시,전라북도 전주시 완산구 전룡로 119 전주서신초등학교병설유치원,전라북도 전주시 완산구 서신동 31,서신초등학교병설유치원,유치원,127.1248,35.829925,전주완산경찰서,,107
140,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 덕진구 한배미6길 26 동화유치원,전라북도 전주시 덕진구 인후동1가 15,동화유치원,유치원,127.1681756,35.8227662,전주덕진경찰서,,106
141,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 완산구 평화16길 9 롯데유치원,전라북도 전주시 완산구 평화동1가 742-10,롯데유치원,유치원,127.1373293,35.792953,전주완산경찰서,,105
142,2018-08-14,,N,전라북도 전주시,전라북도 전주시 완산구 서곡로 31 리딩파크유치원,전라북도 전주시 완산구 효자동3가 1473-3,리딩파크유치선,유치원,127.0988639,35.8322833,전주완산경찰서,,104
143,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 덕진구 숲정이2길 15-1 리틀하버드유치원,전라북도 전주시 덕진구 진북동 834-80,리틀하버드유치원,유치원,127.1303542,35.8296387,전주덕진경찰서,,103
144,2018-08-14,6.0,Y,전라북도 전주시,전라북도 전주시 완산구 중동로 32 전주만성초등학교병설유치원,전라북도 전주시 완산구 만성 832,만성초등학교병설유치원,유치원,127.065655,35.8363115,전주완산경찰서,,102
145,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 완산구 구이로 1979 전주문정초등학교병설유치원,전라북도 전주시 완산구 평화동3가 226,문정초등학교병설유치원,유치원,127.1268204,35.7755363,전주완산경찰서,,101
146,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 완산구 서신천변1길 16 미래유치원,전라북도 전주시 완산구 서신동 844-1,미래유치원,유치원,127.1135788,35.8266953,전주완산경찰서,,100
147,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 덕진구 전미로 160 미산초등학교,전라북도 전주시 덕진구 전미동2가 351,미산초등학교병설유치원,유치원,127.109541,35.884151,전주덕진경찰서,,99
148,2018-08-14,,N,전라북도 전주시,전라북도 완주군 이서면 갈산안길 18-7 민족사관유치원,전라북도 완주군 이서면 갈산리656-1,민족사관유치원,유치원,127.054108,35.833892,전주완산경찰서,,98
149,2018-08-14,6.0,Y,전라북도 전주시,전라북도 전주시 덕진구 혁신로 707 전주반월초등학교병설유치원,전라북도 전주시 덕진구 반월동 234-4,반월초등학교병설유치원,유치원,127.0755659,35.8753583,전주덕진경찰서,,97
150,2018-08-14,2.0,Y,전라북도 전주시,전라북도 전주시 덕진구 가재미2길 9-4 별초롱유치원,전라북도 전주시 덕진구 인후동1가 884-10,별초롱유치원,유치원,127.1635144,35.829097,전주덕진경찰서,,96
151,2018-08-14,1.0,Y,전라북도 전주시,전라북도 전주시 덕진구 팔달로 339-43 북문교회,전라북도 전주시 덕진구 진북1동 391-15,북문유치원,유치원,127.1373751,35.8310214,전주덕진경찰서,,95
152,2018-08-14,,N,전라북도 전주시,전라북도 전주시 덕진구 도당산로 48 비사벌유치원,전라북도 전주시 덕진구 우아동3가 473-2,비사벌유치원,유치원,127.1586384,35.8460582,전주덕진경찰서,,94
153,2018-08-14,,N,전라북도 전주시,전라북도 전주시 완산구 감나무4길 27 미미어린이집,전라북도 전주시 완산구 서신동 787,미미어린이집,어린이집,127.119714,35.8314401,전주완산경찰서,,93
154,2018-08-14,,N,전라북도 전주시,전라북도 전주시 완산구 용머리로 228 바울어린이집,전라북도 전주시 완산구 서완산동1가 81-2,바울어린이집,어린이집,127.135325,35.8084,전주완산경찰서,,92
155,2018-08-14,,N,전라북도 전주시,전라북도 전주시 완산구 우전로 251 상록어린이집,전라북도 전주시 완산구 효자2가 662-1,상록어린이집,어린이집,127.1013875,35.81705,전주완산경찰서,,91
156,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 완산구 안터2길 29 새나라어린이집,전라북도 전주시 완산구 서신동 834-1,새나라키즈어린이집,어린이집,127.1173852,35.8280567,전주완산경찰서,,90
157,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 덕진구 호성2길 24-5 빛나라유치원,전라북도 전주시 덕진구 호성동1가 819,빛나라유치원,유치원,127.1511013,35.8595537,전주덕진경찰서,,89
158,2018-08-14,3.0,Y,전라북도 전주시,전라북도 전주시 덕진구 거북바우로 40 뽀뽀뽀유치원,전라북도 전주시 덕진구 금암동 102-41,뽀뽀뽀유치원,유치원,127.1424875,35.8377821,전주덕진경찰서,,88
159,2018-08-14,6.0,Y,전라북도 전주시,전라북도 전주시 완산구 성지산로 38 전주삼천초등학교병설유치원,전라북도 전주시 완산구 삼천동1가 585-1,삼천초등학교병설유치원,유치원,127.1231654,35.8006092,전주완산경찰서,,87
160,2018-08-14,8.0,Y,전라북도 전주시,전라북도 전주시 완산구 중산로 33 전주중산초등학교,전라북도 전주시 완산구 중화산동 2가 614,중산초등학교,초등학교,127.1197125,35.8173997,전주완산경찰서,,86
161,2018-08-14,7.0,Y,전라북도 전주시,전라북도 전주시 완산구 오두정길 45 전주서원초등학교,전라북도 전주시 완산구 효자동1가 633,서원초등학교,초등학교,127.1192625,35.8100583,전주완산경찰서,,85
162,2018-08-14,6.0,Y,전라북도 전주시,전라북도 전주시 완산구 당산로 9 전주서천초등학교,전라북도 전주시 완산구 서신동 761-3,서천초등학교,초등학교,127.1085311,35.8323972,전주완산경찰서,,84
